placement_id,location_id,job_family,supervisory_organisation_id,placement_supervisor_id,placement_supervisor_name,length_in_days,week_index,placement_format_id,company_name,school_year_min,school_year_max
0817970,0000002,Retail Credit,0112451,0455212,Martha Stewart,3,51,2,Lloyds Banking Group,10,11
0931473,0000003,Technology Service Management,0326497,0840174,Stefanie Francis,5,34,2,Lloyds Banking Group,11,11
0698366,0000002,Audit,0240067,0953795,Robert Fowler,4,51,2,Lloyds Banking Group,10,10
0331551,0000001,Credit Workout & Recoveries,0166701,0385330,Randy Vega,2,29,2,Lloyds Banking Group,11,11
0785563,0000004,Security Engineering,0145432,0898600,Kendra Smith,3,38,2,Lloyds Banking Group,10,11
0420538,0000003,Communications,0434319,0056374,Michelle Wright,4,24,2,Lloyds Banking Group,13,13
0804442,0000005,Data & Analytics Strategy,0326258,0515939,Hayden Wood,3,24,2,Lloyds Banking Group,10,11
0600914,0000003,Customer Products,0693034,0902869,Amy Carr,2,23,2,Lloyds Banking Group,13,13
0787228,0000002,Markets Sales Public,0054904,0277137,Nancy Ward,5,19,2,Lloyds Banking Group,13,13
0111274,0000002,Agile Method,0397631,0679183,Bryan Johnson,3,40,2,Lloyds Banking Group,12,13
0717730,0000002,Sourcing,0610936,0809696,Cameron Barnett,4,37,2,Lloyds Banking Group,12,13
0582712,0000002,Actuary Qualified,0960841,0971286,Dwayne Curry,4,24,2,Lloyds Banking Group,11,11
0283827,0000004,Service Engineering,0059847,0655817,Brian Reid,2,1,2,Lloyds Banking Group,13,13
0827285,0000004,Retail Credit,0489472,0834554,Samuel Anderson,5,52,2,Lloyds Banking Group,13,13
0244105,0000001,Retail Credit,0719103,0393952,Mary Mcdaniel,3,13,2,Lloyds Banking Group,13,13
0894564,0000006,Security Engineering,0209235,0475068,Jerry Dixon,2,51,3,Lloyds Banking Group,12,13
0486828,0000002,Customer Banking,0255900,0695691,Jacqueline Smith,4,42,2,Lloyds Banking Group,12,12
0443732,0000002,"Resilience, Security & Intelligence",0410186,0590891,Sarah Gross,2,30,2,Lloyds Banking Group,13,13
0170930,0000007,Portfolio Analytics,0151465,0391791,Cory Livingston,3,23,2,Lloyds Banking Group,11,11
0199836,0000004,Technology,0427060,0365211,Dr. Patricia Odom,3,50,2,Lloyds Banking Group,13,13
0420427,0000008,Portfolio Analytics,0761355,0156904,James Stokes,3,20,3,Lloyds Banking Group,12,12
0356973,0000003,Cyber Security,0291108,0130259,Jasmine Martin,2,42,1,Lloyds Banking Group,13,13
0641365,0000001,Infrastructure Engineering,0411913,0927699,Amy Anderson MD,2,11,2,Lloyds Banking Group,11,11
0723030,0000008,Mortgages,0567583,0421905,Laura Christensen,3,41,3,Lloyds Banking Group,11,11
0090112,0000006,Retail Credit,0913532,0901870,Michelle Lopez,2,46,1,Lloyds Banking Group,13,13
0907804,0000006,Commercial Client Products,0993638,0893639,Savannah Cruz,5,16,3,Lloyds Banking Group,11,11
0945173,0000008,Finance,0245092,0283322,Jeremy Francis,2,48,3,Lloyds Banking Group,12,12
0980953,0000008,Regulated Insurance,0626297,0722004,Charles Reid,3,21,1,Lloyds Banking Group,12,12
0600781,0000007,DevOps Engineering,0116646,0617984,Benjamin Robertson,2,35,2,Lloyds Banking Group,12,12
0188150,0000005,Data Science,0668167,0369603,Margaret Ray,5,43,3,Lloyds Banking Group,10,10
0154071,0000003,Brands & Marketing,0312740,0154854,Carlos Ballard,4,40,2,Lloyds Banking Group,11,11
0319088,0000002,Retail Credit,0364578,0889858,Toni Wright,4,38,2,Lloyds Banking Group,10,11
0615506,0000007,Financial Risk,0232568,0602834,Justin Ryan,2,30,2,Lloyds Banking Group,13,13
0660769,0000003,Risk Modelling & Analytics,0552609,0263930,Lauren Jackson,3,35,2,Lloyds Banking Group,13,13
0811242,0000005,Brands & Marketing,0635139,0668495,Ashley Sanders,2,17,1,Lloyds Banking Group,11,11
0809147,0000003,Audit,0585545,0252375,James Cooke,5,14,3,Lloyds Banking Group,13,13
0540208,0000002,Supplier Management,0243848,0759929,Donna Ryan,4,29,2,Lloyds Banking Group,10,11
0979966,0000003,Security Engineering,0450295,0946748,Darlene Rose,5,28,2,Lloyds Banking Group,11,11
0200750,0000001,Technology Service Support,0171809,0757642,Lucas Evans,2,37,2,Lloyds Banking Group,11,11
0783423,0000004,Service Engineering,0606113,0251792,Charles Avila,3,9,2,Lloyds Banking Group,10,11
0666708,0000006,Solution Architecture,0201394,0825509,Louis Peck,2,48,3,Lloyds Banking Group,10,10
0552531,0000007,Software Engineering,0396074,0724062,Darren Leach,2,4,2,Lloyds Banking Group,11,11
0949386,0000006,"Resilience, Security & Intelligence",0121675,0308185,Barbara Brooks,3,35,3,Lloyds Banking Group,13,13
0337120,0000006,Security Engineering,0911163,0263302,Wendy Barrett,3,9,2,Lloyds Banking Group,11,11
0878545,0000001,Business Intelligence & Analytics,0538511,0787580,Joe Elliott,5,2,2,Lloyds Banking Group,13,13
0881485,0000008,Regulated Insurance,0567494,0187223,Sharon Horne,5,36,2,Lloyds Banking Group,11,11
0249580,0000005,Customer Banking,0825106,0585178,Terri Patterson,2,40,2,Lloyds Banking Group,11,11
0310463,0000006,Sourcing,0647692,0525507,Jeffery Houston,5,13,2,Lloyds Banking Group,12,12
0271370,0000006,Wealth Banking,0056428,0852432,Jeremy Rosales,4,7,2,Lloyds Banking Group,10,11
0527817,0000003,Actuary Qualified,0350103,0520788,Kristin Benton,3,7,2,Lloyds Banking Group,12,12
0746574,0000006,Treasury,0427716,0514159,Kathryn Cox,5,16,2,Lloyds Banking Group,13,13
0495857,0000003,"Resilience, Security & Intelligence",0529504,0563170,Kevin Watson,4,9,2,Lloyds Banking Group,11,11
0112431,0000002,Actuary Qualified,0742776,0240677,Dr. Janet Peterson DVM,5,27,2,Lloyds Banking Group,12,12
0647059,0000006,Commercial Client Products,0979024,0735089,Jody Michael,5,48,2,Lloyds Banking Group,13,13
0856283,0000004,Customer Banking,0758773,0002703,Kyle Ritter,5,2,2,Lloyds Banking Group,10,10
0384631,0000005,Markets Sales Public,0312610,0317988,Jeffery Ramirez,3,37,2,Lloyds Banking Group,12,13
0140398,0000001,Data Science,0776904,0803788,Marc Flores,4,43,2,Lloyds Banking Group,11,11
0231156,0000004,Economic Crime Prevention,0886605,0420113,Robert Thomas,2,49,2,Lloyds Banking Group,11,11
0549957,0000007,Data Management & Ethics,0281490,0229351,Tim Morrison,2,51,2,Lloyds Banking Group,13,13
0484215,0000004,Portfolio Analytics,0882886,0338965,Kenneth Moon,2,21,2,Lloyds Banking Group,13,13
0415791,0000005,Customer Products,0517417,0430772,Bryan Leach,4,45,2,Lloyds Banking Group,11,11
0142985,0000003,Market Risk,0494413,0762428,Steven Dean,4,6,2,Lloyds Banking Group,11,11
0146536,0000001,Data Science,0605986,0910864,Travis Lyons,4,14,1,Lloyds Banking Group,11,11
0094727,0000006,Markets Sales Public,0381704,0580924,Cynthia Robinson,3,39,2,Lloyds Banking Group,10,10
0685973,0000002,Customer Products,0874645,0413819,David Henderson,5,46,2,Lloyds Banking Group,11,11
0792929,0000005,Risk & Control,0148315,0607963,Julie Barnes,2,48,3,Lloyds Banking Group,11,11
0625391,0000004,Sourcing,0107315,0399778,Adam Yates,3,39,2,Lloyds Banking Group,11,11
0283356,0000002,Brands & Marketing,0524551,0020452,Eric Stephens,2,48,2,Lloyds Banking Group,11,11
0640926,0000003,Data & Analytics Strategy,0079270,0984255,Colleen Estrada,3,47,1,Lloyds Banking Group,10,10
0974312,0000007,Regulated Insurance,0349022,0152626,Jill Wilson,2,2,2,Lloyds Banking Group,12,12
0966656,0000003,Communications,0739893,0597772,Alec Oliver,3,33,2,Lloyds Banking Group,10,11
0914293,0000006,Property Maintenance,0096728,0571886,Beverly Smith,3,34,2,Lloyds Banking Group,12,12
0301762,0000007,Credit Workout & Recoveries,0376934,0742880,Kimberly Miller,5,37,3,Lloyds Banking Group,10,10
0819663,0000008,Data Science,0614290,0914785,Leah Brown,4,26,2,Lloyds Banking Group,13,13
0494302,0000003,Human Resources,0544315,0576891,Isaac Petty,4,45,2,Lloyds Banking Group,12,12
0839119,0000006,Brands & Marketing,0185085,0622881,Alexander Hernandez,2,2,2,Lloyds Banking Group,13,13
0927240,0000006,Brands & Marketing,0361498,0144976,Shannon Lee,5,16,2,Lloyds Banking Group,10,10
0798398,0000006,Customer Banking,0607490,0896265,Chloe Fernandez,3,14,1,Lloyds Banking Group,10,11
0538387,0000002,Transaction Banking Origination,0619830,0762428,Steven Dean,5,42,2,Lloyds Banking Group,11,11
0156241,0000001,Property Maintenance,0528788,0419607,Steven Gonzalez,5,39,2,Lloyds Banking Group,13,13
0551710,0000001,Supplier Management,0854408,0526880,Rebecca Hernandez,5,15,3,Lloyds Banking Group,11,11
0352799,0000004,Portfolio Analytics,0108546,0290600,Sarah Haynes,4,24,2,Lloyds Banking Group,13,13
0356497,0000005,DevOps Engineering,0087629,0143033,Valerie Riddle,5,41,2,Lloyds Banking Group,13,13
0152975,0000007,Portfolio Analytics,0827491,0542620,Kerry Mcclain,3,10,1,Lloyds Banking Group,12,13
0454889,0000002,"Resilience, Security & Intelligence",0360146,0659382,Katherine Banks,4,42,2,Lloyds Banking Group,10,11
0719320,0000005,Agile Method,0113851,0032945,Jeremy Sandoval,5,52,2,Lloyds Banking Group,11,11
0376783,0000002,Legal,0741225,0510794,Michael Moreno MD,4,40,1,Lloyds Banking Group,11,11
0530481,0000007,Market Risk,0521163,0482466,James Mcclain,3,24,2,Lloyds Banking Group,10,11
0222037,0000004,Communications,0140046,0799144,Carol Green,4,20,2,Lloyds Banking Group,10,11
0277019,0000006,Commercial Client Products,0162456,0977264,Gloria Vega,3,28,2,Lloyds Banking Group,12,13
0166349,0000003,Service Engineering,0693057,0018628,Amy Johnston,3,51,2,Lloyds Banking Group,12,12
0715369,0000008,Property Maintenance,0818434,0482466,James Mcclain,3,3,2,Lloyds Banking Group,13,13
0218441,0000006,Transaction Banking Origination,0549170,0959690,Troy Garcia,4,31,1,Lloyds Banking Group,12,12
0052121,0000005,Cyber Security,0477740,0880293,Kyle Santana,4,42,1,Lloyds Banking Group,13,13
0542659,0000008,Solution Architecture,0387713,0301857,Richard Walker,5,52,2,Lloyds Banking Group,13,13
0795821,0000004,Communications,0018172,0932786,Karl Baker,3,18,2,Lloyds Banking Group,10,10
0666513,0000004,Sourcing,0016291,0611336,Kelsey Morrison,2,26,2,Lloyds Banking Group,12,13
0288927,0000006,Retail Credit,0580635,0889247,Sierra Hill,4,38,1,Lloyds Banking Group,10,10
0181347,0000007,Transaction Banking Origination,0778607,0501579,Helen Ortiz,4,35,2,Lloyds Banking Group,12,13
0763653,0000008,Markets Sales Public,0025511,0874694,Kristen Mata,4,9,2,Lloyds Banking Group,12,12
0640984,0000004,Markets Trading,0492006,0270407,Cindy Velasquez,3,47,2,Lloyds Banking Group,11,11
0713727,0000004,Supplier Management,0734039,0510794,Michael Moreno MD,3,37,2,Lloyds Banking Group,11,11
0754568,0000007,Regulated Insurance,0382893,0536757,Kelly Lee,3,33,2,Lloyds Banking Group,11,11
0712588,0000002,Retail Credit,0365249,0473388,Ruth Hayes,5,17,2,Lloyds Banking Group,12,12
0236818,0000008,Security Engineering,0569628,0413819,David Henderson,3,40,2,Lloyds Banking Group,10,10
0580063,0000002,Data Management & Ethics,0786454,0305091,Amber Sanders,4,3,1,Lloyds Banking Group,12,12
0957400,0000006,Transaction Banking Origination,0150209,0171231,Diane Lewis,2,19,2,Lloyds Banking Group,10,10
0627042,0000002,Audit,0517615,0631472,Joseph Medina,3,34,2,Lloyds Banking Group,13,13
0719147,0000003,Brands & Marketing,0632882,0076499,Kyle Cooley,5,29,2,Lloyds Banking Group,10,11
0290511,0000002,Sourcing,0509507,0362362,Melissa Hopkins,4,14,2,Lloyds Banking Group,12,13
0012644,0000003,Credit Workout & Recoveries,0189251,0654557,Edward Warren,3,19,2,Lloyds Banking Group,12,12
0220261,0000001,Data & Analytics Strategy,0325614,0005640,Autumn Edwards,2,26,2,Lloyds Banking Group,12,12
0262878,0000007,Software Engineering,0861391,0114299,Craig Johnson,3,46,2,Lloyds Banking Group,13,13
0635640,0000008,Brands & Marketing,0600887,0861217,Timothy Jenkins,4,52,2,Lloyds Banking Group,13,13
0959807,0000008,Legal,0049295,0594933,Heather Sawyer,5,36,3,Lloyds Banking Group,12,13
0547729,0000008,Solution Architecture,0033894,0937634,Katherine Anderson,3,13,3,Lloyds Banking Group,11,11
0167068,0000001,Quality Engineering,0391834,0630529,Christy Miller,5,9,2,Lloyds Banking Group,10,10
0535761,0000001,Treasury,0294216,0859967,Sergio Moss PhD,5,52,2,Lloyds Banking Group,13,13
0235046,0000005,Customer Banking,0959207,0289708,Sarah George,2,23,2,Lloyds Banking Group,11,11
0185513,0000008,Software Engineering,0602132,0559866,Nicholas Hughes,4,24,2,Lloyds Banking Group,13,13
0304821,0000007,Communications,0012069,0718265,Randy Sutton,3,25,2,Lloyds Banking Group,13,13
0613398,0000003,Data Science,0920188,0289631,Matthew Castillo Jr.,3,49,2,Lloyds Banking Group,11,11
0120738,0000003,Economic Crime Prevention,0187578,0720376,Taylor Wagner,5,8,1,Lloyds Banking Group,12,12
0367052,0000005,Service Engineering,0381042,0578766,Rebecca Myers,5,44,2,Lloyds Banking Group,13,13
0854676,0000006,Solution Architecture,0753594,0774075,Natalie Cooper,2,36,2,Lloyds Banking Group,13,13
0921626,0000004,Sourcing,0908568,0684274,Brandon Gray,4,12,1,Lloyds Banking Group,11,11
0134150,0000004,Audit,0692804,0394221,Charles Higgins II,4,40,2,Lloyds Banking Group,10,10
0914256,0000007,Transaction Banking Origination,0212591,0134341,Corey Kennedy,5,47,2,Lloyds Banking Group,13,13
0758608,0000004,Investment Customer Services,0324378,0473990,Rodney Stevens,3,29,1,Lloyds Banking Group,12,12
0609765,0000005,Communications,0523519,0473990,Rodney Stevens,4,41,2,Lloyds Banking Group,12,12
0927309,0000003,Mortgages,0231959,0622336,Brandon Smith,5,46,2,Lloyds Banking Group,13,13
0146110,0000001,Brands & Marketing,0857638,0861331,Dakota Miller,2,21,2,Lloyds Banking Group,11,11
0223816,0000008,Transaction Banking Origination,0293254,0941534,James Hall,2,10,2,Lloyds Banking Group,13,13
0008661,0000001,Brands & Marketing,0756670,0419882,Christopher Blake,4,37,1,Lloyds Banking Group,10,10
0550056,0000008,Software Engineering,0476241,0628461,Pamela Morales MD,3,43,1,Lloyds Banking Group,13,13
0079676,0000008,Treasury,0764455,0536757,Kelly Lee,2,13,1,Lloyds Banking Group,12,13
0503214,0000004,Agile Method,0123158,0744691,James Hart,5,36,2,Lloyds Banking Group,10,11
0865336,0000008,Mortgages,0511161,0043655,Angela Bishop,5,8,2,Lloyds Banking Group,13,13
0078031,0000001,Regulated Insurance,0465719,0087379,Mathew Brown,2,9,2,Lloyds Banking Group,12,13
0198617,0000008,Data Management & Ethics,0367724,0731303,Garrett Welch,3,7,2,Lloyds Banking Group,10,11
0171290,0000005,Customer Products,0190707,0141159,Tyler Garner,3,31,3,Lloyds Banking Group,12,12
0239887,0000006,Infrastructure Engineering,0541648,0825510,Joseph Greene,5,48,2,Lloyds Banking Group,10,10
0954009,0000006,Legal,0354314,0074423,Melissa Rivera,2,48,2,Lloyds Banking Group,13,13
0866971,0000004,Private Equity,0604135,0901870,Michelle Lopez,5,51,2,Lloyds Banking Group,13,13
0789163,0000001,Relationship Management Motor,0771067,0619307,Angela Jackson,5,21,2,Lloyds Banking Group,12,12
0184266,0000006,Regulated Insurance,0458767,0409087,Monica Mathis,5,32,2,Lloyds Banking Group,13,13
0184254,0000003,Technology,0846143,0020653,Alexandra Marsh,4,36,1,Lloyds Banking Group,10,10
0110372,0000006,Service Engineering,0284991,0556089,Alexis Harrison,5,13,3,Lloyds Banking Group,13,13
0790786,0000007,Technology Service Support,0283292,0116556,Catherine King,3,9,1,Lloyds Banking Group,13,13
0799196,0000003,Client Development,0206571,0861331,Dakota Miller,4,43,2,Lloyds Banking Group,10,11
0827550,0000005,Infrastructure Engineering,0867977,0466779,Whitney Lara,2,44,2,Lloyds Banking Group,12,12
0414117,0000003,Data Engineering,0067729,0003726,Dr. Amber Daniel,5,23,2,Lloyds Banking Group,11,11
0554914,0000004,Commercial Client Products,0599254,0964953,Clayton White,5,28,2,Lloyds Banking Group,11,11
0483649,0000006,"Resilience, Security & Intelligence",0042102,0368635,Heather White,2,12,2,Lloyds Banking Group,11,11
0544290,0000001,Technology,0424411,0187251,Beth Scott,4,40,2,Lloyds Banking Group,10,11
0213706,0000005,Wealth Banking,0702583,0830586,Benjamin Cole,3,34,2,Lloyds Banking Group,10,11
0563884,0000001,Market Risk,0965054,0859505,Danielle West,5,20,2,Lloyds Banking Group,10,11
0676240,0000002,Client Development,0804611,0848341,Scott Ingram,4,14,2,Lloyds Banking Group,13,13
0705622,0000004,Mortgages,0839664,0277196,Yvette Moss,5,28,2,Lloyds Banking Group,10,10
0663328,0000004,Mortgages,0224352,0118630,Nicholas Stewart,3,8,2,Lloyds Banking Group,10,11
0272504,0000001,Infrastructure Engineering,0273790,0684274,Brandon Gray,5,30,2,Lloyds Banking Group,10,11
0990175,0000001,Service Engineering,0789144,0187251,Beth Scott,2,52,2,Lloyds Banking Group,11,11
0141105,0000007,Solution Architecture,0732647,0271025,Mary Allen,5,47,2,Lloyds Banking Group,10,10
0202705,0000005,Communications,0056943,0762428,Steven Dean,4,21,1,Lloyds Banking Group,12,13
0895739,0000003,Service Engineering,0158291,0218895,Austin Thomas,4,27,2,Lloyds Banking Group,13,13
0767881,0000006,Economic Crime Prevention,0909358,0337878,Rick Pacheco,2,37,2,Lloyds Banking Group,12,13
0311501,0000006,Retail Credit,0269436,0744691,James Hart,2,49,2,Lloyds Banking Group,10,11
0790173,0000004,Customer Products,0286579,0410346,Jason Marshall,4,12,2,Lloyds Banking Group,13,13
0348322,0000002,Retail Credit,0060507,0494246,Isaiah Wilson,2,9,3,Lloyds Banking Group,12,13
0619521,0000007,Human Resources,0898604,0294054,Andrea Griffin,2,2,3,Lloyds Banking Group,11,11
0434694,0000007,Legal,0198592,0313573,Diane Price,2,10,2,Lloyds Banking Group,13,13
0272684,0000008,Sourcing,0738572,0938872,Jeremy Walker,2,8,2,Lloyds Banking Group,13,13
0948598,0000005,Communications,0589192,0768175,Jennifer Phillips DDS,4,43,2,Lloyds Banking Group,12,13
0023113,0000006,Portfolio Analytics,0007975,0452389,Anthony Bartlett,4,12,1,Lloyds Banking Group,11,11
0982193,0000001,Communications,0783752,0508135,Keith Neal,3,37,2,Lloyds Banking Group,13,13
0852954,0000007,Markets Trading,0445358,0085089,Michelle Chaney,3,15,2,Lloyds Banking Group,12,13
0659041,0000002,Human Resources,0164083,0228589,Robert Anderson,2,46,2,Lloyds Banking Group,11,11
0958937,0000001,Financial Risk,0179326,0422437,Patrick Martin Jr.,3,3,2,Lloyds Banking Group,13,13
0050238,0000002,Legal,0471005,0945078,Derek Freeman,4,14,2,Lloyds Banking Group,10,11
0392011,0000004,Business Intelligence & Analytics,0393302,0618514,John Romero,2,45,2,Lloyds Banking Group,11,11
0718681,0000003,Client Development,0608103,0773424,Kristen Torres,3,39,2,Lloyds Banking Group,11,11
0075271,0000001,Portfolio Analytics,0875468,0388991,Amy Joseph,2,24,2,Lloyds Banking Group,12,12
0409440,0000003,Technology Service Management,0793236,0277137,Nancy Ward,3,43,2,Lloyds Banking Group,13,13
0818645,0000004,Portfolio Analytics,0662614,0818444,Mrs. Jessica Hudson,4,44,3,Lloyds Banking Group,13,13
0777200,0000004,Data & Analytics Strategy,0432107,0026943,Carlos Green,2,1,1,Lloyds Banking Group,13,13
0292650,0000001,Data Engineering,0861542,0594948,Julie Johnston,5,2,2,Lloyds Banking Group,13,13
0366800,0000002,Economic Crime Prevention,0995676,0813185,Michael Nguyen,2,36,2,Lloyds Banking Group,11,11
